Release Name	Release Meta Language	Orchard Artist	Artist Country	Subaccount Name	Artist URL	Release Artist(s)-Primary Artist(s)	Release Artist(s)-Featuring(s)	Release Artist(s)-Remixer(s)	Release Artist(s)-Composer(s)	Release Artist(s)-Orchestra(s)	Release Artist(s)-Ensemble(s)	Release Artist(s)-Conductor(s)	Release Date	Sale Start Date	iTunes Pre-Order	iTunes Pre-Order Date	Preorder Preview	Release iTunes Pricing	Release Amazon Pricing	Format: Full Length / EP / Single	Imprint	Genre	Sub-genre	[C] Information	Digital UPC	Manufacturer's UPC	Folder Name / Label Catalog Number	Release Version	File Name	Volume	Track No.	Track Name	Meta Language	Version	Track Artist	Track Artist(s) - Featuring(s)	Track Artist(s) - Remixer(s)	Track Artist(s) - Composer(s)	Track Artist(s) - Orchestra(s)	Track Artist(s) - Ensemble(s)	Track Artist(s) - Conductor(s)	Track iTunes Pricing	Track Amazon Pricing	Explicit (No/Yes/Clean)	ISRC	3rd Party Publisher? (Yes/No)	[P] Information	Songwriter(s)	Publisher(s)	Only Include/Only Exclude?	Territories (ISO Codes)
Back to Basics	English	Bragg, Billy	United Kingdom			Billy Bragg							1/1/1987	11/15/2016				Mid/Front	Frontline	Full Length	Cooking Vinyl	Rock	Alternative	1987 Cooking Vinyl		711297106022	13468		711297106022_1_6.wav	1	6	The Man in the Iron Mask	English		Billy Bragg							Mid	Midline	No	GBCEJ0599723	No	1987 Cooking Vinyl	0		Only Include	BT|IT|IE|IS|IM|TV|CZ|HU|UM|VU|TO|TK|VA|GS|GG|SB|WS|WF|GR|DK|EE|GI|DE|JP|AX|DZ|AO|BJ|BW|BF|BI|CM|CV|CF|TD|KM|CG|CD|CI|HM|DJ|FR|FO|EG|FI|GQ|ER|ET|GU|TF|PF|FJ|CK|CC|CX|IO|BV|AU|AQ|AS|YE|VN|UZ|AE|TM|TR|TL|CY|TH|TJ|TW|SY|LK|SG|SA|EC|DO|DM|CU|AL|CR|CO|CL|KY|CA|VG|BR|BO|KR|QA|BM|BZ|BB|BS|AW|AR|AG|AI|ZW|PH|ZM|EH|AD|TZ|PK|UG|TN|TG|SZ|SD|ZA|SO|SL|SC|SN|ST|SH|RW|RE|NG|NE|NA|MZ|MA|YT|MU|MR|ML|MW|MG|LY|LR|LS|KE|GW|GN|OM|PS|NP|MM|MN|GH|MV|GM|GA|MY|KI|MO|HR|BG|LB|LA|KG|KW|MH|AT|BY|BE|KP|LT|SV|FK|GF|GL|GD|KZ|GP|GT|GY|HT|HN|JM|MQ|MX|MS|BD|VC|AZ|PE|AM|PA|AF|PY|JO|NI|VE|GE|BH|AN|PM|SR|UY|CN|LC|KH|IL|BN|IQ|US|TC|VI|IR|TT|ID|IN|HK|JE|KN|PR|BA|FM|NR|PW|LU|MK|MT|MC|NL|NO|PL|PT|NC|MD|ES|SJ|SE|CH|NZ|RO|NU|UA|SI|GB|SK|RU|SM|NF|PN|MP|PG|LI|LV|CS
Back to Basics	English	Bragg, Billy	United Kingdom			Billy Bragg							1/1/1987	11/15/2016				Mid/Front	Frontline	Full Length	Cooking Vinyl	Rock	Alternative	1987 Cooking Vinyl		711297106022	13468		711297106022_1_7.wav	1	7	The Busy Girl Buys Beauty	English		Billy Bragg							Mid	Midline	No	GBCEJ0599722	No	1987 Cooking Vinyl	0		Only Include	BT|IT|IE|IS|IM|TV|CZ|HU|UM|VU|TO|TK|VA|GS|GG|SB|WS|WF|GR|DK|EE|GI|DE|JP|AX|DZ|AO|BJ|BW|BF|BI|CM|CV|CF|TD|KM|CG|CD|CI|HM|DJ|FR|FO|EG|FI|GQ|ER|ET|GU|TF|PF|FJ|CK|CC|CX|IO|BV|AU|AQ|AS|YE|VN|UZ|AE|TM|TR|TL|CY|TH|TJ|TW|SY|LK|SG|SA|EC|DO|DM|CU|AL|CR|CO|CL|KY|CA|VG|BR|BO|KR|QA|BM|BZ|BB|BS|AW|AR|AG|AI|ZW|PH|ZM|EH|AD|TZ|PK|UG|TN|TG|SZ|SD|ZA|SO|SL|SC|SN|ST|SH|RW|RE|NG|NE|NA|MZ|MA|YT|MU|MR|ML|MW|MG|LY|LR|LS|KE|GW|GN|OM|PS|NP|MM|MN|GH|MV|GM|GA|MY|KI|MO|HR|BG|LB|LA|KG|KW|MH|AT|BY|BE|KP|LT|SV|FK|GF|GL|GD|KZ|GP|GT|GY|HT|HN|JM|MQ|MX|MS|BD|VC|AZ|PE|AM|PA|AF|PY|JO|NI|VE|GE|BH|AN|PM|SR|UY|CN|LC|KH|IL|BN|IQ|US|TC|VI|IR|TT|ID|IN|HK|JE|KN|PR|BA|FM|NR|PW|LU|MK|MT|MC|NL|NO|PL|PT|NC|MD|ES|SJ|SE|CH|NZ|RO|NU|UA|SI|GB|SK|RU|SM|NF|PN|MP|PG|LI|LV|CS
Back to Basics	English	Bragg, Billy	United Kingdom			Billy Bragg							1/1/1987	11/15/2016				Mid/Front	Frontline	Full Length	Cooking Vinyl	Rock	Alternative	1987 Cooking Vinyl		711297106022	13468		711297106022_1_8.wav	1	8	It Says Here	English		Billy Bragg							Mid	Midline	No	GBCEJ0599721	No	1987 Cooking Vinyl	0		Only Include	BT|IT|IE|IS|IM|TV|CZ|HU|UM|VU|TO|TK|VA|GS|GG|SB|WS|WF|GR|DK|EE|GI|DE|JP|AX|DZ|AO|BJ|BW|BF|BI|CM|CV|CF|TD|KM|CG|CD|CI|HM|DJ|FR|FO|EG|FI|GQ|ER|ET|GU|TF|PF|FJ|CK|CC|CX|IO|BV|AU|AQ|AS|YE|VN|UZ|AE|TM|TR|TL|CY|TH|TJ|TW|SY|LK|SG|SA|EC|DO|DM|CU|AL|CR|CO|CL|KY|CA|VG|BR|BO|KR|QA|BM|BZ|BB|BS|AW|AR|AG|AI|ZW|PH|ZM|EH|AD|TZ|PK|UG|TN|TG|SZ|SD|ZA|SO|SL|SC|SN|ST|SH|RW|RE|NG|NE|NA|MZ|MA|YT|MU|MR|ML|MW|MG|LY|LR|LS|KE|GW|GN|OM|PS|NP|MM|MN|GH|MV|GM|GA|MY|KI|MO|HR|BG|LB|LA|KG|KW|MH|AT|BY|BE|KP|LT|SV|FK|GF|GL|GD|KZ|GP|GT|GY|HT|HN|JM|MQ|MX|MS|BD|VC|AZ|PE|AM|PA|AF|PY|JO|NI|VE|GE|BH|AN|PM|SR|UY|CN|LC|KH|IL|BN|IQ|US|TC|VI|IR|TT|ID|IN|HK|JE|KN|PR|BA|FM|NR|PW|LU|MK|MT|MC|NL|NO|PL|PT|NC|MD|ES|SJ|SE|CH|NZ|RO|NU|UA|SI|GB|SK|RU|SM|NF|PN|MP|PG|LI|LV|CS
Back to Basics	English	Bragg, Billy	United Kingdom			Billy Bragg							1/1/1987	11/15/2016				Mid/Front	Frontline	Full Length	Cooking Vinyl	Rock	Alternative	1987 Cooking Vinyl		711297106022	13468		711297106022_1_9.wav	1	9	Love Gets Dangerous	English		Billy Bragg							Mid	Midline	No	GBCEJ0599720	No	1987 Cooking Vinyl	0		Only Include	BT|IT|IE|IS|IM|TV|CZ|HU|UM|VU|TO|TK|VA|GS|GG|SB|WS|WF|GR|DK|EE|GI|DE|JP|AX|DZ|AO|BJ|BW|BF|BI|CM|CV|CF|TD|KM|CG|CD|CI|HM|DJ|FR|FO|EG|FI|GQ|ER|ET|GU|TF|PF|FJ|CK|CC|CX|IO|BV|AU|AQ|AS|YE|VN|UZ|AE|TM|TR|TL|CY|TH|TJ|TW|SY|LK|SG|SA|EC|DO|DM|CU|AL|CR|CO|CL|KY|CA|VG|BR|BO|KR|QA|BM|BZ|BB|BS|AW|AR|AG|AI|ZW|PH|ZM|EH|AD|TZ|PK|UG|TN|TG|SZ|SD|ZA|SO|SL|SC|SN|ST|SH|RW|RE|NG|NE|NA|MZ|MA|YT|MU|MR|ML|MW|MG|LY|LR|LS|KE|GW|GN|OM|PS|NP|MM|MN|GH|MV|GM|GA|MY|KI|MO|HR|BG|LB|LA|KG|KW|MH|AT|BY|BE|KP|LT|SV|FK|GF|GL|GD|KZ|GP|GT|GY|HT|HN|JM|MQ|MX|MS|BD|VC|AZ|PE|AM|PA|AF|PY|JO|NI|VE|GE|BH|AN|PM|SR|UY|CN|LC|KH|IL|BN|IQ|US|TC|VI|IR|TT|ID|IN|HK|JE|KN|PR|BA|FM|NR|PW|LU|MK|MT|MC|NL|NO|PL|PT|NC|MD|ES|SJ|SE|CH|NZ|RO|NU|UA|SI|GB|SK|RU|SM|NF|PN|MP|PG|LI|LV|CS
Back to Basics	English	Bragg, Billy	United Kingdom			Billy Bragg							1/1/1987	11/15/2016				Mid/Front	Frontline	Full Length	Cooking Vinyl	Rock	Alternative	1987 Cooking Vinyl		711297106022	13468		711297106022_1_10.wav	1	10	From a Vauxhall Velox	English		Billy Bragg							Mid	Midline	No	GBCEJ0599719	No	1987 Cooking Vinyl	0		Only Include	BT|IT|IE|IS|IM|TV|CZ|HU|UM|VU|TO|TK|VA|GS|GG|SB|WS|WF|GR|DK|EE|GI|DE|JP|AX|DZ|AO|BJ|BW|BF|BI|CM|CV|CF|TD|KM|CG|CD|CI|HM|DJ|FR|FO|EG|FI|GQ|ER|ET|GU|TF|PF|FJ|CK|CC|CX|IO|BV|AU|AQ|AS|YE|VN|UZ|AE|TM|TR|TL|CY|TH|TJ|TW|SY|LK|SG|SA|EC|DO|DM|CU|AL|CR|CO|CL|KY|CA|VG|BR|BO|KR|QA|BM|BZ|BB|BS|AW|AR|AG|AI|ZW|PH|ZM|EH|AD|TZ|PK|UG|TN|TG|SZ|SD|ZA|SO|SL|SC|SN|ST|SH|RW|RE|NG|NE|NA|MZ|MA|YT|MU|MR|ML|MW|MG|LY|LR|LS|KE|GW|GN|OM|PS|NP|MM|MN|GH|MV|GM|GA|MY|KI|MO|HR|BG|LB|LA|KG|KW|MH|AT|BY|BE|KP|LT|SV|FK|GF|GL|GD|KZ|GP|GT|GY|HT|HN|JM|MQ|MX|MS|BD|VC|AZ|PE|AM|PA|AF|PY|JO|NI|VE|GE|BH|AN|PM|SR|UY|CN|LC|KH|IL|BN|IQ|US|TC|VI|IR|TT|ID|IN|HK|JE|KN|PR|BA|FM|NR|PW|LU|MK|MT|MC|NL|NO|PL|PT|NC|MD|ES|SJ|SE|CH|NZ|RO|NU|UA|SI|GB|SK|RU|SM|NF|PN|MP|PG|LI|LV|CS
Back to Basics	English	Bragg, Billy	United Kingdom			Billy Bragg							1/1/1987	11/15/2016				Mid/Front	Frontline	Full Length	Cooking Vinyl	Rock	Alternative	1987 Cooking Vinyl		711297106022	13468		711297106022_1_11.wav	1	11	The Myth of Trust	English		Billy Bragg							Mid	Midline	No	GBCEJ0599718	No	1987 Cooking Vinyl	0		Only Include	BT|IT|IE|IS|IM|TV|CZ|HU|UM|VU|TO|TK|VA|GS|GG|SB|WS|WF|GR|DK|EE|GI|DE|JP|AX|DZ|AO|BJ|BW|BF|BI|CM|CV|CF|TD|KM|CG|CD|CI|HM|DJ|FR|FO|EG|FI|GQ|ER|ET|GU|TF|PF|FJ|CK|CC|CX|IO|BV|AU|AQ|AS|YE|VN|UZ|AE|TM|TR|TL|CY|TH|TJ|TW|SY|LK|SG|SA|EC|DO|DM|CU|AL|CR|CO|CL|KY|CA|VG|BR|BO|KR|QA|BM|BZ|BB|BS|AW|AR|AG|AI|ZW|PH|ZM|EH|AD|TZ|PK|UG|TN|TG|SZ|SD|ZA|SO|SL|SC|SN|ST|SH|RW|RE|NG|NE|NA|MZ|MA|YT|MU|MR|ML|MW|MG|LY|LR|LS|KE|GW|GN|OM|PS|NP|MM|MN|GH|MV|GM|GA|MY|KI|MO|HR|BG|LB|LA|KG|KW|MH|AT|BY|BE|KP|LT|SV|FK|GF|GL|GD|KZ|GP|GT|GY|HT|HN|JM|MQ|MX|MS|BD|VC|AZ|PE|AM|PA|AF|PY|JO|NI|VE|GE|BH|AN|PM|SR|UY|CN|LC|KH|IL|BN|IQ|US|TC|VI|IR|TT|ID|IN|HK|JE|KN|PR|BA|FM|NR|PW|LU|MK|MT|MC|NL|NO|PL|PT|NC|MD|ES|SJ|SE|CH|NZ|RO|NU|UA|SI|GB|SK|RU|SM|NF|PN|MP|PG|LI|LV|CS
Back to Basics	English	Bragg, Billy	United Kingdom			Billy Bragg							1/1/1987	11/15/2016				Mid/Front	Frontline	Full Length	Cooking Vinyl	Rock	Alternative	1987 Cooking Vinyl		711297106022	13468		711297106022_1_12.wav	1	12	The Saturday Boy	English		Billy Bragg							Mid	Midline	No	GBCEJ0599717	No	1987 Cooking Vinyl	0		Only Include	BT|IT|IE|IS|IM|TV|CZ|HU|UM|VU|TO|TK|VA|GS|GG|SB|WS|WF|GR|DK|EE|GI|DE|JP|AX|DZ|AO|BJ|BW|BF|BI|CM|CV|CF|TD|KM|CG|CD|CI|HM|DJ|FR|FO|EG|FI|GQ|ER|ET|GU|TF|PF|FJ|CK|CC|CX|IO|BV|AU|AQ|AS|YE|VN|UZ|AE|TM|TR|TL|CY|TH|TJ|TW|SY|LK|SG|SA|EC|DO|DM|CU|AL|CR|CO|CL|KY|CA|VG|BR|BO|KR|QA|BM|BZ|BB|BS|AW|AR|AG|AI|ZW|PH|ZM|EH|AD|TZ|PK|UG|TN|TG|SZ|SD|ZA|SO|SL|SC|SN|ST|SH|RW|RE|NG|NE|NA|MZ|MA|YT|MU|MR|ML|MW|MG|LY|LR|LS|KE|GW|GN|OM|PS|NP|MM|MN|GH|MV|GM|GA|MY|KI|MO|HR|BG|LB|LA|KG|KW|MH|AT|BY|BE|KP|LT|SV|FK|GF|GL|GD|KZ|GP|GT|GY|HT|HN|JM|MQ|MX|MS|BD|VC|AZ|PE|AM|PA|AF|PY|JO|NI|VE|GE|BH|AN|PM|SR|UY|CN|LC|KH|IL|BN|IQ|US|TC|VI|IR|TT|ID|IN|HK|JE|KN|PR|BA|FM|NR|PW|LU|MK|MT|MC|NL|NO|PL|PT|NC|MD|ES|SJ|SE|CH|NZ|RO|NU|UA|SI|GB|SK|RU|SM|NF|PN|MP|PG|LI|LV|CS
Back to Basics	English	Bragg, Billy	United Kingdom			Billy Bragg							1/1/1987	11/15/2016				Mid/Front	Frontline	Full Length	Cooking Vinyl	Rock	Alternative	1987 Cooking Vinyl		711297106022	13468		711297106022_1_13.wav	1	13	Island of No Return	English		Billy Bragg							Mid	Midline	No	GBCEJ0599716	No	1987 Cooking Vinyl	0		Only Include	BT|IT|IE|IS|IM|TV|CZ|HU|UM|VU|TO|TK|VA|GS|GG|SB|WS|WF|GR|DK|EE|GI|DE|JP|AX|DZ|AO|BJ|BW|BF|BI|CM|CV|CF|TD|KM|CG|CD|CI|HM|DJ|FR|FO|EG|FI|GQ|ER|ET|GU|TF|PF|FJ|CK|CC|CX|IO|BV|AU|AQ|AS|YE|VN|UZ|AE|TM|TR|TL|CY|TH|TJ|TW|SY|LK|SG|SA|EC|DO|DM|CU|AL|CR|CO|CL|KY|CA|VG|BR|BO|KR|QA|BM|BZ|BB|BS|AW|AR|AG|AI|ZW|PH|ZM|EH|AD|TZ|PK|UG|TN|TG|SZ|SD|ZA|SO|SL|SC|SN|ST|SH|RW|RE|NG|NE|NA|MZ|MA|YT|MU|MR|ML|MW|MG|LY|LR|LS|KE|GW|GN|OM|PS|NP|MM|MN|GH|MV|GM|GA|MY|KI|MO|HR|BG|LB|LA|KG|KW|MH|AT|BY|BE|KP|LT|SV|FK|GF|GL|GD|KZ|GP|GT|GY|HT|HN|JM|MQ|MX|MS|BD|VC|AZ|PE|AM|PA|AF|PY|JO|NI|VE|GE|BH|AN|PM|SR|UY|CN|LC|KH|IL|BN|IQ|US|TC|VI|IR|TT|ID|IN|HK|JE|KN|PR|BA|FM|NR|PW|LU|MK|MT|MC|NL|NO|PL|PT|NC|MD|ES|SJ|SE|CH|NZ|RO|NU|UA|SI|GB|SK|RU|SM|NF|PN|MP|PG|LI|LV|CS
Back to Basics	English	Bragg, Billy	United Kingdom			Billy Bragg							1/1/1987	11/15/2016				Mid/Front	Frontline	Full Length	Cooking Vinyl	Rock	Alternative	1987 Cooking Vinyl		711297106022	13468		711297106022_1_14.wav	1	14	This Guitar Says Sorry	English		Billy Bragg							Mid	Midline	No	GBCEJ0599715	No	1987 Cooking Vinyl	0		Only Include	BT|IT|IE|IS|IM|TV|CZ|HU|UM|VU|TO|TK|VA|GS|GG|SB|WS|WF|GR|DK|EE|GI|DE|JP|AX|DZ|AO|BJ|BW|BF|BI|CM|CV|CF|TD|KM|CG|CD|CI|HM|DJ|FR|FO|EG|FI|GQ|ER|ET|GU|TF|PF|FJ|CK|CC|CX|IO|BV|AU|AQ|AS|YE|VN|UZ|AE|TM|TR|TL|CY|TH|TJ|TW|SY|LK|SG|SA|EC|DO|DM|CU|AL|CR|CO|CL|KY|CA|VG|BR|BO|KR|QA|BM|BZ|BB|BS|AW|AR|AG|AI|ZW|PH|ZM|EH|AD|TZ|PK|UG|TN|TG|SZ|SD|ZA|SO|SL|SC|SN|ST|SH|RW|RE|NG|NE|NA|MZ|MA|YT|MU|MR|ML|MW|MG|LY|LR|LS|KE|GW|GN|OM|PS|NP|MM|MN|GH|MV|GM|GA|MY|KI|MO|HR|BG|LB|LA|KG|KW|MH|AT|BY|BE|KP|LT|SV|FK|GF|GL|GD|KZ|GP|GT|GY|HT|HN|JM|MQ|MX|MS|BD|VC|AZ|PE|AM|PA|AF|PY|JO|NI|VE|GE|BH|AN|PM|SR|UY|CN|LC|KH|IL|BN|IQ|US|TC|VI|IR|TT|ID|IN|HK|JE|KN|PR|BA|FM|NR|PW|LU|MK|MT|MC|NL|NO|PL|PT|NC|MD|ES|SJ|SE|CH|NZ|RO|NU|UA|SI|GB|SK|RU|SM|NF|PN|MP|PG|LI|LV|CS
Back to Basics	English	Bragg, Billy	United Kingdom			Billy Bragg							1/1/1987	11/15/2016				Mid/Front	Frontline	Full Length	Cooking Vinyl	Rock	Alternative	1987 Cooking Vinyl		711297106022	13468		711297106022_1_15.wav	1	15	Like Soldiers Do	English		Billy Bragg							Mid	Midline	No	GBCEJ0599714	No	1987 Cooking Vinyl	0		Only Include	BT|IT|IE|IS|IM|TV|CZ|HU|UM|VU|TO|TK|VA|GS|GG|SB|WS|WF|GR|DK|EE|GI|DE|JP|AX|DZ|AO|BJ|BW|BF|BI|CM|CV|CF|TD|KM|CG|CD|CI|HM|DJ|FR|FO|EG|FI|GQ|ER|ET|GU|TF|PF|FJ|CK|CC|CX|IO|BV|AU|AQ|AS|YE|VN|UZ|AE|TM|TR|TL|CY|TH|TJ|TW|SY|LK|SG|SA|EC|DO|DM|CU|AL|CR|CO|CL|KY|CA|VG|BR|BO|KR|QA|BM|BZ|BB|BS|AW|AR|AG|AI|ZW|PH|ZM|EH|AD|TZ|PK|UG|TN|TG|SZ|SD|ZA|SO|SL|SC|SN|ST|SH|RW|RE|NG|NE|NA|MZ|MA|YT|MU|MR|ML|MW|MG|LY|LR|LS|KE|GW|GN|OM|PS|NP|MM|MN|GH|MV|GM|GA|MY|KI|MO|HR|BG|LB|LA|KG|KW|MH|AT|BY|BE|KP|LT|SV|FK|GF|GL|GD|KZ|GP|GT|GY|HT|HN|JM|MQ|MX|MS|BD|VC|AZ|PE|AM|PA|AF|PY|JO|NI|VE|GE|BH|AN|PM|SR|UY|CN|LC|KH|IL|BN|IQ|US|TC|VI|IR|TT|ID|IN|HK|JE|KN|PR|BA|FM|NR|PW|LU|MK|MT|MC|NL|NO|PL|PT|NC|MD|ES|SJ|SE|CH|NZ|RO|NU|UA|SI|GB|SK|RU|SM|NF|PN|MP|PG|LI|LV|CS
Back to Basics	English	Bragg, Billy	United Kingdom			Billy Bragg							1/1/1987	11/15/2016				Mid/Front	Frontline	Full Length	Cooking Vinyl	Rock	Alternative	1987 Cooking Vinyl		711297106022	13468		711297106022_1_16.wav	1	16	St. Swithin's Day	English		Billy Bragg							Mid	Midline	No	GBCEJ0599713	No	1987 Cooking Vinyl	0		Only Include	BT|IT|IE|IS|IM|TV|CZ|HU|UM|VU|TO|TK|VA|GS|GG|SB|WS|WF|GR|DK|EE|GI|DE|JP|AX|DZ|AO|BJ|BW|BF|BI|CM|CV|CF|TD|KM|CG|CD|CI|HM|DJ|FR|FO|EG|FI|GQ|ER|ET|GU|TF|PF|FJ|CK|CC|CX|IO|BV|AU|AQ|AS|YE|VN|UZ|AE|TM|TR|TL|CY|TH|TJ|TW|SY|LK|SG|SA|EC|DO|DM|CU|AL|CR|CO|CL|KY|CA|VG|BR|BO|KR|QA|BM|BZ|BB|BS|AW|AR|AG|AI|ZW|PH|ZM|EH|AD|TZ|PK|UG|TN|TG|SZ|SD|ZA|SO|SL|SC|SN|ST|SH|RW|RE|NG|NE|NA|MZ|MA|YT|MU|MR|ML|MW|MG|LY|LR|LS|KE|GW|GN|OM|PS|NP|MM|MN|GH|MV|GM|GA|MY|KI|MO|HR|BG|LB|LA|KG|KW|MH|AT|BY|BE|KP|LT|SV|FK|GF|GL|GD|KZ|GP|GT|GY|HT|HN|JM|MQ|MX|MS|BD|VC|AZ|PE|AM|PA|AF|PY|JO|NI|VE|GE|BH|AN|PM|SR|UY|CN|LC|KH|IL|BN|IQ|US|TC|VI|IR|TT|ID|IN|HK|JE|KN|PR|BA|FM|NR|PW|LU|MK|MT|MC|NL|NO|PL|PT|NC|MD|ES|SJ|SE|CH|NZ|RO|NU|UA|SI|GB|SK|RU|SM|NF|PN|MP|PG|LI|LV|CS
Back to Basics	English	Bragg, Billy	United Kingdom			Billy Bragg							1/1/1987	11/15/2016				Mid/Front	Frontline	Full Length	Cooking Vinyl	Rock	Alternative	1987 Cooking Vinyl		711297106022	13468		711297106022_1_17.wav	1	17	Strange Things Happen	English		Billy Bragg							Mid	Midline	No	GBCEJ0599712	No	1987 Cooking Vinyl	0		Only Include	BT|IT|IE|IS|IM|TV|CZ|HU|UM|VU|TO|TK|VA|GS|GG|SB|WS|WF|GR|DK|EE|GI|DE|JP|AX|DZ|AO|BJ|BW|BF|BI|CM|CV|CF|TD|KM|CG|CD|CI|HM|DJ|FR|FO|EG|FI|GQ|ER|ET|GU|TF|PF|FJ|CK|CC|CX|IO|BV|AU|AQ|AS|YE|VN|UZ|AE|TM|TR|TL|CY|TH|TJ|TW|SY|LK|SG|SA|EC|DO|DM|CU|AL|CR|CO|CL|KY|CA|VG|BR|BO|KR|QA|BM|BZ|BB|BS|AW|AR|AG|AI|ZW|PH|ZM|EH|AD|TZ|PK|UG|TN|TG|SZ|SD|ZA|SO|SL|SC|SN|ST|SH|RW|RE|NG|NE|NA|MZ|MA|YT|MU|MR|ML|MW|MG|LY|LR|LS|KE|GW|GN|OM|PS|NP|MM|MN|GH|MV|GM|GA|MY|KI|MO|HR|BG|LB|LA|KG|KW|MH|AT|BY|BE|KP|LT|SV|FK|GF|GL|GD|KZ|GP|GT|GY|HT|HN|JM|MQ|MX|MS|BD|VC|AZ|PE|AM|PA|AF|PY|JO|NI|VE|GE|BH|AN|PM|SR|UY|CN|LC|KH|IL|BN|IQ|US|TC|VI|IR|TT|ID|IN|HK|JE|KN|PR|BA|FM|NR|PW|LU|MK|MT|MC|NL|NO|PL|PT|NC|MD|ES|SJ|SE|CH|NZ|RO|NU|UA|SI|GB|SK|RU|SM|NF|PN|MP|PG|LI|LV|CS
Back to Basics	English	Bragg, Billy	United Kingdom			Billy Bragg							1/1/1987	11/15/2016				Mid/Front	Frontline	Full Length	Cooking Vinyl	Rock	Alternative	1987 Cooking Vinyl		711297106022	13468		711297106022_1_18.wav	1	18	A Lover Sings	English		Billy Bragg							Mid	Midline	No	GBCEJ0599711	No	1987 Cooking Vinyl	0		Only Include	BT|IT|IE|IS|IM|TV|CZ|HU|UM|VU|TO|TK|VA|GS|GG|SB|WS|WF|GR|DK|EE|GI|DE|JP|AX|DZ|AO|BJ|BW|BF|BI|CM|CV|CF|TD|KM|CG|CD|CI|HM|DJ|FR|FO|EG|FI|GQ|ER|ET|GU|TF|PF|FJ|CK|CC|CX|IO|BV|AU|AQ|AS|YE|VN|UZ|AE|TM|TR|TL|CY|TH|TJ|TW|SY|LK|SG|SA|EC|DO|DM|CU|AL|CR|CO|CL|KY|CA|VG|BR|BO|KR|QA|BM|BZ|BB|BS|AW|AR|AG|AI|ZW|PH|ZM|EH|AD|TZ|PK|UG|TN|TG|SZ|SD|ZA|SO|SL|SC|SN|ST|SH|RW|RE|NG|NE|NA|MZ|MA|YT|MU|MR|ML|MW|MG|LY|LR|LS|KE|GW|GN|OM|PS|NP|MM|MN|GH|MV|GM|GA|MY|KI|MO|HR|BG|LB|LA|KG|KW|MH|AT|BY|BE|KP|LT|SV|FK|GF|GL|GD|KZ|GP|GT|GY|HT|HN|JM|MQ|MX|MS|BD|VC|AZ|PE|AM|PA|AF|PY|JO|NI|VE|GE|BH|AN|PM|SR|UY|CN|LC|KH|IL|BN|IQ|US|TC|VI|IR|TT|ID|IN|HK|JE|KN|PR|BA|FM|NR|PW|LU|MK|MT|MC|NL|NO|PL|PT|NC|MD|ES|SJ|SE|CH|NZ|RO|NU|UA|SI|GB|SK|RU|SM|NF|PN|MP|PG|LI|LV|CS
Back to Basics	English	Bragg, Billy	United Kingdom			Billy Bragg							1/1/1987	11/15/2016				Mid/Front	Frontline	Full Length	Cooking Vinyl	Rock	Alternative	1987 Cooking Vinyl		711297106022	13468		711297106022_1_19.wav	1	19	Between the Wars	English		Billy Bragg							Mid	Midline	No	GBCEJ0599710	No	1987 Cooking Vinyl	0		Only Include	BT|IT|IE|IS|IM|TV|CZ|HU|UM|VU|TO|TK|VA|GS|GG|SB|WS|WF|GR|DK|EE|GI|DE|JP|AX|DZ|AO|BJ|BW|BF|BI|CM|CV|CF|TD|KM|CG|CD|CI|HM|DJ|FR|FO|EG|FI|GQ|ER|ET|GU|TF|PF|FJ|CK|CC|CX|IO|BV|AU|AQ|AS|YE|VN|UZ|AE|TM|TR|TL|CY|TH|TJ|TW|SY|LK|SG|SA|EC|DO|DM|CU|AL|CR|CO|CL|KY|CA|VG|BR|BO|KR|QA|BM|BZ|BB|BS|AW|AR|AG|AI|ZW|PH|ZM|EH|AD|TZ|PK|UG|TN|TG|SZ|SD|ZA|SO|SL|SC|SN|ST|SH|RW|RE|NG|NE|NA|MZ|MA|YT|MU|MR|ML|MW|MG|LY|LR|LS|KE|GW|GN|OM|PS|NP|MM|MN|GH|MV|GM|GA|MY|KI|MO|HR|BG|LB|LA|KG|KW|MH|AT|BY|BE|KP|LT|SV|FK|GF|GL|GD|KZ|GP|GT|GY|HT|HN|JM|MQ|MX|MS|BD|VC|AZ|PE|AM|PA|AF|PY|JO|NI|VE|GE|BH|AN|PM|SR|UY|CN|LC|KH|IL|BN|IQ|US|TC|VI|IR|TT|ID|IN|HK|JE|KN|PR|BA|FM|NR|PW|LU|MK|MT|MC|NL|NO|PL|PT|NC|MD|ES|SJ|SE|CH|NZ|RO|NU|UA|SI|GB|SK|RU|SM|NF|PN|MP|PG|LI|LV|CS
